,Dateof_Listing,Term,LoanStatus,BorrowerRate,Prosper_Rating,Listing,Occupation,EmploymentStatus,HomeOwner,DelinquenciesLast7Years,MonthlyIncome,LoanKey,OnTimeProsperPayments,Amountof_Loan
11061,2011-11-28 03:17:27.913,36,Completed,0.1074,A,1,Clerical,Full-time,False,0.0,2958.333333,B06C363732979342481A293,63.0,2000
11063,2011-06-30 02:29:27.313,36,Completed,0.3125,HR,7,Food Service,Employed,False,0.0,3250.0,C173362395416612002FA67,43.0,2000
11065,2012-10-20 07:48:31.437,36,Completed,0.1299,A,1,Accountant/CPA,Employed,True,12.0,8000.0,B332366588005977530F850,1.0,15000
11071,2012-07-23 15:13:03.227,36,Current,0.1939,C,1,Other,Employed,True,0.0,10000.0,0D813657896903966D20EBB,7.0,6500
11074,2011-10-04 07:04:36.393,36,Current,0.3125,HR,3,Other,Self-employed,True,2.0,10416.666667,CD3C3632734310517373BB3,29.0,4000
11075,2013-10-08 07:53:33.923,36,Current,0.176,C,1,Professional,Self-employed,False,0.0,3750.0,7585369418933326816F701,82.0,10000
11079,2013-08-20 08:16:34.883,36,Current,0.0699,AA,1,Accountant/CPA,Employed,True,0.0,7000.0,F5563691172154628D39573,18.0,5500
11084,2012-01-21 21:20:39.863,12,Completed,0.0958,B,1,Realtor,Self-employed,True,0.0,4166.666667,5FEE3646029693608F09B5A,25.0,2400
11085,2014-01-23 07:20:44.270,36,Current,0.2304,D,1,Other,Employed,False,0.0,7083.333333,364D37051454264620113E0,8.0,7000
11101,2013-08-15 09:58:40.463,36,Current,0.1299,A,1,Other,Employed,False,6.0,2916.666667,534536911425329466D016C,13.0,8402
11107,2011-07-02 12:04:02.503,60,Chargedoff,0.2199,C,1,Professional,Employed,True,0.0,5408.333333,40A93623341802047B40945,25.0,11000
11113,2012-09-25 17:47:51.790,60,Current,0.1728,A,1,Sales - Retail,Full-time,False,0.0,2083.333333,6B9D36631914392386055AE,8.0,15000
11120,2013-04-24 12:24:13.390,36,Current,0.1679,B,1,Professional,Employed,True,0.0,5833.333333,D41536804922737960F2F31,6.0,13000
11133,2012-06-26 11:04:00.300,12,Completed,0.0565,AA,2,Professional,Employed,True,0.0,6000.0,EF0A36544117240409E69F1,2.0,2000
11134,2010-01-14 09:37:49.377,36,Completed,0.0906,C,3,Realtor,Self-employed,False,0.0,8333.333333,ED42357761531981833970E,24.0,10000
11137,2012-02-27 13:41:15.760,60,Current,0.183,B,2,Administrative Assistant,Employed,True,0.0,2833.333333,C26F3649978356211E66BDD,32.0,6500
11139,2012-09-06 09:59:56.053,36,Current,0.1414,B,1,Computer Programmer,Employed,False,0.0,8060.083333,B8403661114184068644E53,44.0,7500
11144,2012-06-24 21:48:22.300,12,Completed,0.0565,AA,1,Engineer - Electrical,Employed,True,0.0,7500.0,7FBB365371593253505D980,6.0,2000
11149,2012-07-05 12:11:49.407,60,Defaulted,0.183,B,1,Clerical,Employed,False,0.0,3333.333333,724336572339945713508F5,13.0,8000
11150,2010-09-11 19:17:10.413,36,Completed,0.1365,B,1,Engineer - Electrical,Employed,False,0.0,4833.333333,8C303598366929021C361D7,6.0,2100
11155,2012-07-11 11:23:18.673,36,Current,0.1469,B,1,Other,Employed,True,0.0,3166.666667,6F50365743520434749D250,35.0,8000
11167,2012-04-30 12:15:16.737,36,Current,0.2999,E,1,Student - College Graduate Student,Self-employed,False,0.0,2000.0,1813364966734258952ABEA,11.0,2000
11174,2013-10-02 07:48:03.233,60,Current,0.1399,B,2,Attorney,Employed,True,23.0,13750.0,82CE36940683392828B3E03,2.0,6000
11180,2012-10-02 16:46:01.327,12,Completed,0.1379,C,1,Other,Employed,False,0.0,1833.333333,503F3663808483042DC78EC,2.0,2000
11194,2011-05-25 05:47:40.563,36,Current,0.1899,C,1,Professional,Employed,True,13.0,9166.666667,A9023619740204884F1B90B,35.0,3000
11200,2012-07-30 19:23:33.740,36,Current,0.1089,A,2,Executive,Employed,True,4.0,5558.333333,0AA03656847307315E426D2,30.0,22000
11211,2011-07-17 05:20:24.653,36,Completed,0.1029,A,7,Other,Full-time,True,0.0,4166.666667,A0DF3624543361901E89CB4,62.0,5000
11222,2012-06-06 09:09:19.467,60,Completed,0.3304,E,2,Social Worker,Employed,True,4.0,4267.25,2F0B365286506648051010D,63.0,2500
11224,2013-02-08 09:58:45.120,60,Current,0.0779,AA,1,Attorney,Full-time,True,0.0,15416.666667,8AC33675239013917839EA7,47.0,25000
11233,2013-08-10 09:15:48.773,36,Current,0.2159,C,13,Construction,Employed,False,0.0,3333.333333,6C213690458174607793983,7.0,10000
11234,2011-12-28 08:25:20.993,60,Completed,0.2687,D,13,Accountant/CPA,Employed,False,0.0,5833.333333,F347363814307725137BA4A,10.0,5000
11241,2013-12-05 06:07:39.743,36,Current,0.1189,A,1,Other,Self-employed,False,0.0,3033.333333,66863703833124761F619FF,28.0,10000
11246,2011-07-29 10:00:04.160,36,Current,0.3099,E,1,Other,Employed,False,0.0,2143.333333,D92B3627097892000700BE0,48.0,5500
11250,2011-05-17 10:10:48.300,36,Completed,0.2899,E,7,Other,Retired,False,7.0,2803.0,B3653620750273029B61F66,9.0,3000
11256,2011-10-17 13:02:10.607,36,Current,0.1656,B,1,Sales - Retail,Self-employed,True,0.0,1666.666667,29B736329723935139BE534,6.0,3000
11262,2010-06-29 15:19:44.930,36,Chargedoff,0.29,HR,2,Teacher,Full-time,True,3.0,4800.0,55EC35917251476496C015E,33.0,2500
11268,2011-12-16 19:45:27.230,36,Chargedoff,0.1559,B,1,Other,Other,False,0.0,6083.333333,270F3638538991284587344,10.0,7000
11270,2012-10-02 06:56:20.647,36,Current,0.1734,C,1,Professional,Employed,True,42.0,9166.666667,CAFA366314937499603B5B0,27.0,10000
11272,2013-05-13 12:28:45.997,60,Current,0.1474,B,1,Sales - Commission,Employed,True,21.0,4666.666667,BCB33686413696466EBD251,12.0,5500
11283,2013-04-12 11:54:16.833,60,Completed,0.2359,D,2,Other,Other,True,0.0,3690.0,C02F3680144928917FD5928,10.0,15000
11303,2012-08-13 17:13:15.247,60,Current,0.2218,C,2,Other,Employed,True,8.0,3750.0,0A713660769666855F7FB43,10.0,8500
11313,2013-06-09 06:35:08.843,60,Completed,0.2969,E,2,Other,Employed,False,0.0,4333.333333,4CC73684385826369C4618B,18.0,2000
11317,2013-05-04 13:25:22.997,36,Current,0.0974,A,1,Other,Full-time,False,0.0,2062.583333,05D73681467504239A25BC5,12.0,4000
11322,2013-07-23 19:27:23.797,36,Current,0.0699,AA,13,Executive,Employed,True,0.0,15333.333333,F99A3688045726444D36467,9.0,5000
11325,2013-11-14 08:37:34.687,36,Current,0.1099,A,15,Professional,Employed,False,0.0,6247.166667,0871370270394000621A94F,7.0,16000
11329,2012-01-16 09:49:52.483,60,Current,0.1296,A,1,Postal Service,Full-time,True,0.0,4500.0,067E3649573701893A03DBC,26.0,20000
11353,2011-10-24 07:24:31.420,36,Current,0.2574,D,6,Teacher,Full-time,True,7.0,3524.416667,EB9E36333668894888682BB,14.0,4500
11355,2013-11-04 09:12:24.170,60,Current,0.2469,D,1,Nurse (RN),Employed,True,0.0,5416.666667,F9DE3697639696048C223AC,16.0,4500
11356,2012-04-14 10:48:40.487,36,Current,0.1469,B,2,Truck Driver,Employed,False,0.0,6450.083333,5102364794187195083D8DD,6.0,11500
11367,2010-07-29 17:47:54.387,36,Chargedoff,0.35,HR,1,Sales - Commission,Full-time,False,0.0,4583.333333,4195359644970364472B230,11.0,7500
11380,2014-02-11 17:11:07.397,60,Current,0.1314,B,3,Dentist,Self-employed,False,0.0,9333.333333,A2133706656544621273655,23.0,15000
11382,2010-06-10 08:08:45.270,36,Completed,0.109,B,1,Other,Full-time,False,0.0,2333.333333,79B03590585082254C3A42E,28.0,3000
11390,2012-10-23 20:01:15.207,60,Past Due (31-60 days),0.3232,E,1,Computer Programmer,Employed,True,12.0,7000.0,AB7736650502134143AD063,20.0,2500
11394,2013-11-18 16:24:54.003,60,Current,0.166,C,1,Engineer - Electrical,Employed,False,47.0,9166.666667,03FE36985851950520B22BB,28.0,12000
11419,2011-04-25 21:15:44.787,60,Current,0.1129,A,1,Civil Service,Employed,True,0.0,5833.333333,410A361773518462560C115,28.0,18500
11422,2012-08-20 12:56:59.943,60,Chargedoff,0.1364,A,3,Analyst,Employed,True,0.0,5833.333333,EB093659645209340320A4D,6.0,6500
11423,2012-06-14 20:44:10.777,60,Current,0.183,B,2,Skilled Labor,Employed,True,0.0,4250.0,8E4C3653087740573059A6E,35.0,5000
11434,2012-07-19 11:14:02.903,12,Completed,0.1672,D,7,Sales - Retail,Employed,True,0.0,2833.333333,F2AA365742805746410E071,32.0,2000
11448,2013-08-11 13:38:41.797,60,Current,0.1819,B,15,Other,Full-time,True,0.0,4797.333333,EE79369055813453093D214,54.0,5000
11452,2013-08-30 11:04:53.393,60,Current,0.1334,A,6,Other,Employed,False,0.0,2916.666667,72B5369146491169539AD67,9.0,5000
11470,2010-03-15 01:57:11.130,36,Completed,0.199,C,7,Tradesman - Electrician,Full-time,False,4.0,7500.0,958B3584169569656F2BA48,4.0,2000
11477,2013-07-01 18:04:09.743,60,Current,0.2359,D,2,Other,Other,False,14.0,2672.0,5E8A368740107841126ADB6,11.0,10000
11487,2013-11-11 14:34:04.737,36,Current,0.166,C,1,Other,Employed,False,0.0,3500.0,63993698316949715561B39,26.0,10000
11493,2013-12-31 00:14:11.297,36,Current,0.197,C,1,Other,Employed,False,0.0,3500.0,A77337018936197290720A0,13.0,6500
11503,2013-08-23 05:16:15.557,36,Current,0.1153,A,1,Other,Employed,False,0.0,2875.0,D4A336910161231034F52D9,20.0,5750
11504,2013-03-13 17:05:24.853,36,Current,0.2099,C,18,Professional,Employed,True,0.0,3750.0,3D99367640471116322F32E,23.0,9000
11511,2012-07-26 11:36:48.997,36,Defaulted,0.271,E,1,Other,Employed,True,0.0,3163.833333,EB8036568215385297BFF78,30.0,10000
11512,2012-06-23 17:20:20.330,36,Current,0.1469,B,6,Skilled Labor,Employed,True,2.0,5416.666667,E42A365385037574752874D,30.0,5000
11521,2013-12-09 13:40:58.450,36,Current,0.0769,AA,3,Police Officer/Correction Officer,Employed,True,0.0,5416.666667,541C3699977684087D2F3AC,5.0,6500
11535,2013-07-03 08:22:30.753,36,Current,0.2419,D,3,Military Enlisted,Employed,False,0.0,5833.333333,AE3C3686759191157C6EAFE,28.0,7000
11536,2012-06-02 14:45:31.137,36,Current,0.1469,B,1,Teacher,Employed,True,0.0,5166.666667,A5303653629718349841B42,10.0,7500
11537,2013-11-23 09:14:35.820,36,Current,0.0769,AA,1,Construction,Employed,True,0.0,11666.666667,500D37006961264691382D1,38.0,20000
11547,2012-04-22 19:30:53.093,36,Current,0.2287,D,7,Professor,Full-time,False,14.0,4670.5,4E873648884874761F11B38,66.0,2000
11549,2010-09-27 17:26:48.197,36,Completed,0.3445,HR,7,Retail Management,Full-time,True,32.0,8500.0,8FB93600092036880B60381,45.0,1500
11551,2009-09-04 09:02:27.243,36,Completed,0.092,A,1,Attorney,Full-time,True,0.0,8333.333333,185E35857405225030E1C2A,23.0,5000
11553,2013-05-29 17:43:05.773,60,Current,0.1519,B,2,Other,Employed,True,0.0,7083.333333,2E863683937835802ECEFFD,8.0,7500
11561,2012-09-11 17:49:53.930,36,Current,0.0974,A,1,Skilled Labor,Employed,False,0.0,4166.666667,F9FA3661039304023699EBC,58.0,24999
11571,2013-11-11 09:11:24.870,36,Current,0.1299,A,3,Other,Employed,True,0.0,8333.333333,3E023697422582240B6BC6C,32.0,25000
11587,2014-01-05 07:40:43.400,36,Current,0.1435,B,20,Nurse (RN),Employed,False,0.0,5833.333333,10E23704608602088D67A38,9.0,4000
11588,2009-10-08 20:26:43.013,36,Completed,0.35,E,3,Sales - Commission,Self-employed,False,15.0,2750.0,75763569459809338294697,25.0,1000
11592,2011-09-30 10:34:44.437,36,Past Due (1-15 days),0.2399,D,2,Clerical,Employed,True,7.0,4908.333333,AA36363210752274855EB32,50.0,10000
11606,2013-01-22 07:50:12.003,36,Current,0.1639,B,7,Administrative Assistant,Employed,False,0.0,4800.0,CAFC367190180132060FAB6,8.0,10000
11608,2013-10-09 04:05:24.747,36,Current,0.231,D,2,Truck Driver,Employed,True,17.0,5833.333333,DB973694398064376E6DCED,10.0,6001
11612,2013-06-26 13:08:40.990,60,Current,0.1474,B,1,Accountant/CPA,Full-time,False,0.0,5000.0,884E3685710101892243A6C,33.0,15000
11624,2010-10-23 09:41:34.660,36,Completed,0.2575,D,1,Professional,Full-time,False,11.0,2833.333333,039B3603444694318B4A048,27.0,3750
11629,2010-12-03 10:53:42.160,36,Completed,0.0924,A,1,Other,Full-time,False,0.0,4233.333333,986836054215974825F38FA,29.0,5000
11632,2011-10-21 01:24:40.517,12,Completed,0.0929,A,1,Computer Programmer,Employed,False,0.0,7250.0,51413633335702701333922,16.0,2854
11640,2011-07-08 14:27:10.453,60,Chargedoff,0.2699,D,1,Other,Full-time,False,0.0,2000.0,7DD7362621906256714AE69,34.0,12500
11644,2013-04-05 08:31:53.583,36,Current,0.2124,C,1,Accountant/CPA,Employed,True,29.0,4200.0,0B7136795485042272A5B9E,50.0,5000
11665,2011-09-28 10:03:54.413,36,Current,0.316,E,1,Other,Full-time,False,44.0,4416.666667,14A93632033837667574BAD,35.0,6000
11669,2010-04-21 00:42:35.410,36,Completed,0.092,A,7,Military Enlisted,Full-time,False,2.0,5416.666667,8B483585540423549E8DAB4,21.0,6700
11682,2012-08-28 07:58:21.347,60,Current,0.3057,E,1,Other,Employed,False,2.0,8000.0,8E4936602752413795E39D7,10.0,3000
11684,2011-02-07 10:27:25.733,36,Completed,0.3199,E,1,Accountant/CPA,Employed,True,0.0,6675.0,38FC3612125322497DAB3CF,52.0,7500
11700,2012-11-20 17:31:34.387,36,Current,0.0974,A,1,Accountant/CPA,Employed,True,0.0,19500.0,83A536668267839549DD4B0,20.0,15000
11702,2011-12-14 17:36:35.083,36,Current,0.0974,A,7,Truck Driver,Full-time,True,0.0,3750.0,375A363854394349812AF86,36.0,6000
11706,2009-08-14 18:22:17.343,36,Completed,0.2129,D,1,Other,Full-time,False,4.0,1666.666667,330E3564772952531A57C83,17.0,1000
11707,2012-05-14 16:59:23.487,60,Current,0.183,B,3,Professional,Self-employed,True,0.0,13333.333333,E0A03651576537693EFA0A8,5.0,15000
11715,2012-07-08 10:49:15.850,36,Current,0.0964,A,20,Executive,Employed,True,3.0,8500.0,090B36561534877872B5A3D,35.0,4000
11716,2013-07-24 06:34:46.023,60,Current,0.3032,E,1,Retail Management,Employed,False,2.0,4583.333333,B9EA36874424236526B36DB,24.0,4000
11723,2012-04-02 05:58:51.693,36,Completed,0.2999,E,18,Analyst,Employed,True,0.0,7916.666667,67B3364782887752576D821,9.0,2000
11732,2014-01-17 12:38:21.490,36,Current,0.15,B,1,Analyst,Employed,True,3.0,9166.666667,77B9370506325715831E72A,5.0,5000
11744,2013-08-17 10:11:48.177,36,Current,0.2786,E,7,Medical Technician,Full-time,False,0.0,4166.666667,5A3F3690735624707CD5678,68.0,2000
11748,2012-02-24 19:07:53.917,36,Chargedoff,0.1902,C,1,Truck Driver,Employed,True,0.0,2416.666667,E16B3657126956947014106,10.0,10000
11762,2013-12-19 17:53:52.263,60,Current,0.194,C,1,Professional,Employed,False,18.0,3336.916667,D61137020606312888BB46A,17.0,15000
11765,2012-04-13 17:27:16.987,36,Current,0.1469,B,2,Analyst,Employed,True,0.0,6128.666667,1F9F3649668196144E2B0C3,9.0,10000
11768,2012-07-11 18:01:13.777,60,Current,0.261,D,1,Other,Other,True,0.0,3500.0,EE3E3656431154813F29D3E,9.0,10000
11770,2014-02-12 17:40:20.480,36,Current,0.1535,B,1,Other,Employed,True,15.0,4666.666667,01B53706341666951C93B39,8.0,4000
11782,2012-02-21 06:56:51.490,60,Current,0.1845,B,1,Professional,Employed,True,4.0,11250.0,EBC63643426804832FD1F38,12.0,7000
11784,2012-01-11 19:49:03.513,36,Completed,0.3177,HR,6,Professional,Employed,True,0.0,3250.0,0B2A36418731238296D8831,7.0,3000
11788,2013-02-12 15:09:46.403,60,Current,0.0779,AA,1,Other,Employed,True,0.0,4416.666667,D3D436767980072026B579C,12.0,25000
11810,2012-06-06 15:01:28.740,36,Completed,0.1902,C,19,Teacher's Aide,Employed,False,5.0,1800.0,CB0D3653100410600C02979,51.0,2000
11811,2009-08-15 20:09:58.797,36,Completed,0.35,E,1,Homemaker,Full-time,False,0.0,2250.0,0DDC356484371139044131F,17.0,1000
11813,2011-08-16 17:12:18.300,60,Completed,0.2199,C,1,Executive,Employed,False,17.0,3000.0,1751362759625731653EE5E,6.0,15000
11816,2009-09-08 09:19:40.733,36,Completed,0.0986,A,1,Computer Programmer,Full-time,True,2.0,6250.0,C3D735669786813043B4426,17.0,3500
11832,2012-07-27 16:04:39.873,36,Chargedoff,0.3177,HR,1,Accountant/CPA,Employed,False,10.0,5833.333333,F98936566158421841223B3,9.0,4000
11839,2011-09-19 17:22:45.227,36,Completed,0.1129,A,1,Sales - Commission,Full-time,True,31.0,9850.0,D91836300175897352AB8AB,66.0,10000
11841,2013-02-24 13:11:30.553,60,Current,0.1819,B,3,Sales - Commission,Employed,False,0.0,3750.0,B4B536793822298692A5680,17.0,10000
11865,2013-06-25 05:53:14.283,36,Current,0.1679,B,1,Professional,Employed,False,4.0,20500.0,92FA36861561472164F52A4,39.0,7500
11873,2014-02-13 09:42:56.570,36,Current,0.1029,A,3,Professional,Self-employed,False,0.0,5708.333333,F249370731247517060174D,4.0,10000
11885,2013-07-08 15:53:08.077,36,Current,0.1509,B,1,Professional,Full-time,True,0.0,6583.333333,EA6B368636680333888AEEE,55.0,8000
11893,2012-08-15 19:48:02.310,36,Current,0.3177,HR,2,Executive,Full-time,True,17.0,13333.333333,77513658468406845D4FBB9,3.0,4000
11907,2012-09-11 17:45:51.920,36,Completed,0.3177,HR,1,Clerical,Employed,True,0.0,2027.166667,790B366274598633214BF77,6.0,4000
11908,2012-06-18 10:24:17.017,12,Completed,0.2384,E,1,Executive,Employed,False,0.0,4333.333333,44E73652987592362E829D5,30.0,4000
11909,2014-01-25 20:23:20.787,36,Current,0.1119,A,1,Professional,Employed,True,0.0,12833.333333,E9A03708356687120C15B6F,3.0,11000
11910,2014-01-27 16:39:01.090,36,Current,0.2304,D,1,Medical Technician,Employed,False,37.0,3750.0,FAEE37053223525754CBD1A,7.0,10000
11914,2013-01-12 17:42:14.590,60,Current,0.1847,B,1,Tradesman - Electrician,Employed,True,0.0,6166.666667,0B0836724171134713CA8F5,60.0,10000
11929,2013-11-07 11:43:23.267,36,Current,0.1349,B,2,Sales - Commission,Employed,True,0.0,14583.333333,DC0C369711523207232406F,20.0,13000
11931,2013-11-25 14:20:42.233,60,Current,0.1795,C,1,Other,Employed,False,0.0,2166.666667,BD783698869281864D4C6E8,7.0,4000
11942,2010-02-19 15:58:52.473,36,Defaulted,0.092,A,2,Other,Full-time,True,0.0,5000.0,C5023581340394943F8D0B7,20.0,2500
11946,2013-10-16 11:09:59.157,36,Current,0.0766,AA,1,Other,Other,False,1.0,5416.666667,96F936971585829609D3C23,16.0,15000
11947,2011-11-15 19:56:57.930,60,Current,0.2605,C,3,Professional,Employed,True,0.0,4416.666667,3C43363644659412751D84A,24.0,15000
11951,2012-07-10 20:36:08.983,36,Completed,0.1089,A,2,Other,Employed,True,0.0,12916.666667,FC8436598475494124BEA2D,7.0,13000
11955,2011-08-24 17:30:38.123,60,Current,0.2199,C,1,Professional,Employed,True,0.0,39583.333333,07723627940240059D7C21D,35.0,15000
11970,2013-11-02 16:53:31.890,60,Current,0.2155,D,6,Clerical,Employed,True,0.0,3333.333333,8C9B36973073542902F96F3,20.0,6000
11978,2012-01-06 13:44:16.550,36,Chargedoff,0.2121,C,1,Analyst,Employed,True,0.0,10833.333333,15393639099056905ED1292,10.0,3500
11988,2013-07-01 14:17:48.240,36,Current,0.2159,C,1,Teacher,Employed,True,0.0,5666.666667,F3143687490637951FDAAB5,40.0,10000
11991,2012-12-13 21:42:03.893,60,Current,0.2118,C,7,Other,Not employed,False,0.0,0.0,DBB43669791501248DA9EC5,8.0,5000
12003,2011-04-19 11:13:01.620,36,Current,0.3125,HR,1,Executive,Full-time,False,0.0,6125.0,F4B53617280713532BDBE30,36.0,4000
12005,2012-03-22 07:13:09.113,60,Completed,0.222,C,7,Analyst,Employed,True,0.0,6583.333333,8FA6365140269189684C79B,1.0,5000
12008,2012-11-23 09:34:26.920,60,Completed,0.1752,B,1,Other,Not employed,False,8.0,0.0,16D036679592820388D9A57,9.0,9000
12010,2013-12-30 10:28:40.773,36,Current,0.1535,B,1,Clerical,Self-employed,False,0.0,3000.0,ADC53703632434829AB59E9,19.0,4000
12011,2013-08-12 13:20:01.930,36,Current,0.2159,C,1,Scientist,Employed,True,0.0,5833.333333,791C3690098518847004D7D,6.0,10000
12015,2012-09-04 17:20:06.197,36,Current,0.3177,HR,1,Student - College Senior,Employed,False,0.0,2000.0,26583661597212103F02196,2.0,4000
12026,2012-07-26 16:08:31.150,36,Current,0.2969,E,1,Sales - Commission,Employed,True,0.0,4500.0,AD1C365789985878708ADBF,33.0,4000
12027,2012-09-22 06:04:26.250,36,Current,0.1299,A,3,Retail Management,Employed,False,11.0,4250.0,DECF366213499947250FE5E,11.0,8000
12029,2011-08-15 09:46:05.147,60,Completed,0.1329,A,7,Analyst,Employed,True,0.0,18750.0,96D53627501410903893FBC,11.0,17000
12039,2013-05-07 14:58:46.143,60,Current,0.1769,B,7,Other,Employed,False,0.0,2770.666667,507236836823309094DEA61,28.0,6500
12043,2013-05-15 14:22:05.430,36,Current,0.2346,D,7,Teacher,Employed,False,13.0,3250.0,B93836830149296920DE72B,1.0,3500
12044,2010-10-25 11:00:48.627,36,Completed,0.2345,D,1,Other,Retired,True,18.0,4000.0,897A3603073498327555482,50.0,2250
12049,2013-02-23 07:58:51.310,60,Current,0.1269,A,3,Laborer,Employed,True,0.0,2416.666667,B95036753318384385B87DE,51.0,2000
12051,2011-02-15 17:05:38.683,60,Chargedoff,0.1599,B,7,Sales - Retail,Employed,True,0.0,4416.666667,17C4361165061645985222D,7.0,15000
12056,2011-11-21 08:27:48.100,36,Current,0.1609,B,1,Accountant/CPA,Full-time,True,0.0,4583.333333,0D383636161125594DA7278,14.0,8000
12066,2012-06-15 10:54:27.667,36,Current,0.2287,D,1,Teacher,Employed,False,0.0,3500.0,99B236543878434389D577E,33.0,5300
12067,2012-03-28 05:20:15.183,60,Chargedoff,0.2705,D,2,Clergy,Employed,True,0.0,4900.0,CDAF364586636510569A27C,6.0,15000
12075,2012-05-15 11:44:50.467,36,Chargedoff,0.2999,E,20,Other,Employed,True,0.0,3833.333333,34423653281344013FF5A15,9.0,4000
12087,2013-06-05 20:33:30.353,60,Current,0.1334,A,3,Skilled Labor,Employed,True,0.0,3416.666667,F41E3683665920197E24830,82.0,8000
12090,2013-09-25 04:10:38.233,36,Current,0.1585,B,7,Sales - Commission,Employed,False,0.0,4750.0,620D36944949560698A1922,24.0,15000
12094,2013-03-11 09:50:37.510,36,Current,0.0799,AA,3,Computer Programmer,Employed,True,0.0,15333.333333,A39B367740737194985542A,26.0,15000
12099,2013-06-11 15:37:59.833,60,Completed,0.2319,C,7,Other,Employed,False,6.0,4166.666667,1A9B368620442235642304A,7.0,15000
12104,2010-11-21 05:38:54.950,36,Completed,0.35,HR,1,Other,Self-employed,False,0.0,6833.333333,8AD1360574127598107CCC9,11.0,2600
12105,2012-10-14 16:16:35.443,36,Completed,0.1414,B,13,Analyst,Employed,True,0.0,6333.333333,368A366605033287245D52C,1.0,4000
12110,2013-10-05 16:55:17.097,36,Current,0.144,B,1,Accountant/CPA,Employed,False,0.0,4575.0,84D33695186190701766BA4,11.0,2000
